ID,0,1,2,3,4,5,6,7,8,9,10
2018-00553,1,0,0,0,1,0,0,0,0,0,0
2018-00901,0,1,0,0,1,0,0,0,0,0,0
2018-02691,1,1,1,0,0,0,0,0,1,0,0
2018-03425,1,0,0,0,1,0,0,0,1,0,0
2018-00955,0,1,1,0,1,0,0,0,0,0,0
2018-04309,1,0,1,0,1,0,0,0,0,1,0
2018-04375,0,0,0,0,0,0,0,0,0,0,0
2018-02215,0,1,0,0,1,0,1,0,0,0,0
2018-01003,1,1,1,0,0,0,0,0,0,0,0
2018-01469,0,1,1,0,1,0,0,0,0,0,0
2018-01848,0,1,1,0,0,0,0,0,0,0,0
2018-00555,1,0,0,0,1,0,0,0,0,0,0
2018-03083,0,0,0,0,1,0,0,0,0,0,0
2018-04255,1,0,0,0,0,0,1,0,1,0,0
2018-00527,1,0,0,0,0,0,0,0,0,0,0
2018-02039,0,0,0,0,1,0,1,1,0,0,0
2018-00495,0,0,0,0,1,0,1,0,0,0,0
2018-00468,1,1,1,0,0,0,0,0,1,0,0
2018-02431,1,0,0,0,1,0,0,0,0,0,0
2018-02649,1,0,1,0,0,0,1,1,0,0,0
2018-04189,1,0,0,0,0,0,1,0,1,0,0
2018-03561,0,0,0,1,1,0,1,0,0,0,0
2018-02275,1,0,1,0,0,0,1,0,1,0,0
2018-03702,0,0,0,0,1,0,0,1,1,0,0
2018-03825,0,1,0,1,1,0,1,0,0,0,0
2018-00235,0,0,0,0,1,0,1,0,0,0,0
2018-00826,1,0,1,0,1,0,1,0,0,0,0
2018-00983,0,0,0,1,1,0,1,0,0,1,0
2018-02576,0,0,0,0,1,0,1,0,0,0,0
2018-04112,0,0,0,0,1,0,1,0,1,0,0
2018-02736,1,0,1,0,0,0,0,0,1,0,0
2018-00415,1,1,1,0,0,0,0,1,1,0,0
2018-00979,1,0,1,0,0,0,0,0,1,0,0
2018-02344,0,0,0,0,1,0,0,0,0,0,0
2018-00969,1,0,1,0,0,0,0,0,1,0,0
2018-04065,0,0,0,0,1,1,1,1,0,0,0
2018-00419,1,0,1,0,0,0,0,0,0,0,0
2018-03549,0,0,1,0,1,0,0,0,1,0,0
2018-03445,0,1,0,0,1,0,1,0,0,0,0
2018-00774,0,1,0,0,0,0,0,1,0,0,1
2018-01571,1,1,0,0,0,0,0,0,1,0,0
2018-04036,0,1,1,0,0,1,1,1,0,0,0
2018-02202,0,0,0,1,0,0,0,0,0,0,0
2018-03329,0,1,0,0,1,0,1,0,0,0,0
2018-03462,0,1,0,0,1,0,1,0,0,0,0
2018-02772,0,0,1,0,1,0,1,0,1,0,0
2018-00943,0,0,0,0,1,0,1,0,0,0,0
2018-00663,1,0,0,0,0,0,0,0,0,0,0
2018-04165,0,1,1,1,1,0,1,0,0,0,1
2018-04331,0,1,1,0,1,0,0,0,0,0,0
2018-03678,1,0,0,0,0,0,0,0,1,0,0
2018-04012,1,0,1,0,0,0,1,0,0,0,0
2018-02037,1,0,0,0,1,1,0,0,0,0,0
2018-02132,0,1,0,1,0,0,0,0,1,0,0
2018-03804,1,0,1,0,1,0,1,0,0,0,0
2018-00531,1,1,0,0,0,0,1,0,0,0,0
2018-02047,0,0,0,0,0,0,0,0,1,0,0
2018-01337,0,0,1,0,1,0,0,0,0,0,0
2018-02848,1,0,0,0,1,0,0,0,1,0,0
2018-02045,1,1,1,0,0,0,0,0,1,0,0
2018-04250,1,0,1,0,0,0,1,0,0,0,0
2018-00953,0,1,1,1,0,0,0,1,1,0,0
2018-00819,1,0,0,1,0,0,0,0,0,0,0
2018-03399,1,0,1,0,0,0,0,0,1,0,0
2018-02870,1,0,0,1,0,0,1,1,1,0,0
2018-00888,0,1,0,0,1,0,1,0,0,0,0
2018-02372,0,1,0,1,1,1,1,0,0,0,0
2018-00230,0,0,0,0,0,0,0,0,1,0,0
2018-03379,0,1,1,0,0,0,0,0,1,0,0
2018-00035,0,1,0,0,1,0,0,0,1,0,0
2018-04025,1,0,0,0,1,0,1,0,1,0,0
2018-01431,1,0,1,0,0,0,0,0,1,0,0
2018-04177,1,0,1,0,1,0,1,0,1,0,0
2018-00951,0,0,0,1,0,0,0,0,1,0,0
2018-04362,0,1,0,0,1,0,1,0,0,0,0
2018-00974,1,0,1,0,0,0,0,0,0,0,0
2018-04191,1,1,1,0,0,0,1,0,1,1,0
2018-01418,1,0,1,1,0,0,0,0,0,0,0
2018-02645,0,0,0,0,1,0,0,1,0,0,1
2018-00686,1,0,1,0,0,0,0,0,1,0,0
2018-01624,1,0,0,0,0,0,0,0,0,0,0
2018-04117,1,1,1,1,0,0,0,0,0,0,0
2018-02866,0,1,0,1,1,1,1,0,0,0,0
2018-02784,1,1,0,1,1,0,0,0,0,0,0
2018-03084,1,0,0,0,0,0,1,0,1,0,0
2018-02115,1,1,0,0,1,0,0,1,1,0,0
2018-01826,0,0,0,0,0,0,1,0,0,0,0
2018-02600,0,1,0,0,1,1,1,0,0,0,0
2018-02860,1,0,0,0,0,0,1,1,0,0,0
2018-01055,1,0,1,0,0,0,1,1,0,0,0
2018-00588,1,0,1,0,0,0,1,0,0,0,0
2018-03666,0,0,0,0,1,0,1,0,0,0,0
2018-02440,0,0,0,1,1,0,0,0,0,0,0
2018-01801,0,0,0,1,1,0,1,0,0,0,0
2018-00931,0,0,0,0,0,0,0,0,0,1,0
2018-01479,1,0,1,1,0,0,0,1,0,0,0
2018-01412,0,0,0,0,1,0,1,0,0,0,0
2018-04179,0,1,1,1,1,0,1,0,1,0,1
2018-03980,0,0,1,0,1,0,1,1,0,0,0
2018-03701,0,1,0,0,1,1,1,0,1,0,0
2018-02011,1,1,1,0,0,0,0,0,1,0,0
2018-01290,0,0,0,0,0,0,1,0,1,0,0
2018-03460,0,0,0,0,1,1,1,0,0,0,0
2018-01551,1,1,0,0,0,0,0,0,0,0,0
2018-02953,1,0,0,0,0,0,1,1,1,0,0
2018-03788,1,0,1,0,0,0,0,0,1,0,0
2018-02774,0,0,0,0,1,1,1,0,0,0,0
2018-01188,0,0,0,0,1,0,1,0,0,0,0
2018-01741,0,0,0,0,1,1,1,0,0,0,0
2018-03026,0,0,0,0,0,0,1,0,0,0,0
2018-03217,0,0,1,0,0,0,0,1,1,0,0
2018-02359,0,1,0,0,1,0,1,0,1,0,0
2018-00351,0,1,0,0,0,0,0,0,0,0,0
2018-02391,1,0,1,0,0,0,0,0,0,0,0
2018-01973,0,0,0,1,1,0,0,0,1,0,0
2018-04042,1,1,1,0,0,0,1,1,0,1,0
2018-03785,1,1,1,0,0,0,0,0,1,1,0
2018-02382,1,0,1,0,0,0,0,0,0,0,0
2018-02956,1,1,1,0,0,0,0,0,1,0,0
2018-00760,0,0,0,0,1,1,1,0,0,0,0
2018-00729,0,0,1,0,0,0,0,0,0,0,0
2018-00614,1,1,0,0,0,0,1,0,0,1,0
2018-03812,0,0,1,0,1,0,0,0,0,0,0
2018-02562,0,0,0,1,0,0,1,0,0,0,0
2018-00465,1,1,1,0,0,0,0,0,1,0,0
2018-00523,0,0,0,0,0,0,0,0,0,1,0
2018-02234,1,1,0,0,0,0,1,0,0,0,0
2018-02349,0,0,0,0,1,1,0,0,1,0,0
2018-02332,0,0,0,1,0,0,0,0,1,0,0
2018-01977,1,0,0,1,0,0,0,1,1,0,0
2018-02519,0,0,1,1,0,0,0,0,0,0,0
2018-01999,0,1,0,0,1,0,1,0,0,0,0
2018-03067,1,0,1,0,0,0,0,0,1,0,0
2018-00046,0,0,0,1,1,0,0,0,0,0,0
2018-00455,1,1,0,0,1,0,0,0,0,0,0
2018-04019,0,1,0,0,1,0,1,0,0,0,0
2018-03746,1,0,1,0,0,0,0,0,1,0,0
2018-02856,0,1,0,1,0,1,0,1,1,1,0
2018-04349,0,0,0,1,1,0,0,0,1,0,0
2018-03486,1,0,0,0,0,0,0,0,1,0,0
2018-01689,0,0,0,0,1,0,1,0,0,0,0
2018-01797,0,1,1,0,0,0,1,0,0,0,0
2018-02087,0,0,0,0,1,0,1,1,0,0,0
2018-00903,1,0,1,0,1,0,1,0,1,0,0
2018-03335,0,1,1,0,0,0,0,0,0,0,0
2018-00442,0,0,0,0,1,1,1,0,0,0,0
2018-00867,1,1,1,0,1,0,0,0,0,0,0
2018-03855,0,0,0,0,0,0,0,1,0,0,0
2018-01573,0,0,0,0,1,1,1,0,0,0,0
2018-01162,1,0,1,0,0,0,0,0,0,0,0
2018-01083,1,0,1,1,0,0,0,0,1,0,1
2018-02827,0,1,1,0,1,1,1,0,0,0,0
2018-03540,0,0,0,0,1,0,1,0,0,0,0
2018-02972,1,1,1,0,1,0,0,0,1,0,0
2018-01158,1,1,0,0,1,1,1,0,0,0,0
2018-02673,1,0,0,0,0,0,0,0,1,0,0
2018-02098,1,0,1,0,0,0,0,1,1,0,0
2018-00844,1,0,0,1,0,0,0,0,1,0,0
2018-00501,0,0,0,1,1,0,1,0,0,0,0
2018-01935,1,0,1,0,1,0,0,0,0,0,0
2018-04088,0,1,1,0,0,0,1,0,0,0,1
2018-03454,0,1,0,0,1,0,1,0,0,0,0
2018-01978,1,1,0,1,0,1,0,0,1,0,0
2018-02755,0,1,0,0,0,0,0,0,0,0,0
2018-03062,1,0,0,0,0,0,0,0,1,1,0
2018-01285,0,1,0,0,1,0,0,0,1,0,0
2018-04323,1,0,1,1,1,0,0,0,0,0,0
2018-01042,1,0,0,0,0,1,1,0,1,0,0
2018-02947,0,0,0,1,0,0,1,0,0,0,0
2018-02373,1,1,1,0,1,0,1,0,1,0,0
2018-01680,1,0,0,1,0,0,1,0,0,0,0
2018-00586,0,0,0,0,1,0,1,1,0,0,0
2018-01743,0,0,0,0,0,0,0,0,0,0,0
2018-04009,0,1,0,0,1,0,1,1,1,0,0
2018-00926,1,0,1,1,0,0,1,1,0,1,0
2018-01916,1,0,1,0,0,0,1,0,0,0,1
2018-04030,0,0,0,1,1,1,0,0,1,0,0
2018-00786,1,1,1,0,1,0,0,0,0,0,0
2018-01619,0,0,0,0,0,0,1,0,0,0,0
2018-01465,1,1,1,1,1,0,0,1,0,0,0
2018-01066,0,1,1,0,0,0,0,0,0,0,0
2018-03566,0,1,1,0,1,0,0,0,0,0,0
2018-03169,0,0,0,0,1,1,1,0,0,0,0
2018-01714,1,0,0,1,1,0,0,1,0,0,0
2018-02170,0,0,0,1,1,0,0,0,0,0,0
2018-03755,1,1,0,0,0,0,0,0,0,0,0
2018-01381,0,0,0,0,1,1,1,0,0,0,0
2018-00110,1,1,0,0,0,0,0,0,0,0,0
2018-02504,0,0,0,0,1,0,1,0,0,0,0
2018-00725,1,0,0,0,0,0,0,0,1,0,0
2018-01807,1,0,1,0,1,0,0,0,0,0,0
2018-02894,0,0,0,0,1,0,0,0,1,0,0
2018-03890,0,1,0,1,1,0,0,0,1,1,0
2018-03245,1,1,0,0,0,0,1,0,0,0,0
2018-01860,1,0,0,0,1,0,0,0,0,0,0
2018-02317,1,0,1,0,0,0,0,0,0,0,0
2018-01384,1,1,0,0,0,1,0,0,0,0,0
2018-03317,1,0,0,0,1,0,0,0,0,0,0
2018-02383,1,0,1,0,0,0,0,0,1,0,0
2018-03808,0,0,0,0,1,0,1,0,0,1,0
2018-03201,0,1,0,0,1,0,1,0,0,0,0
2018-02249,0,0,0,0,1,0,0,0,0,0,0
2018-00766,0,1,0,0,1,0,1,0,0,0,0
2018-00971,1,0,1,0,0,0,1,0,0,0,0
2018-02705,0,0,0,1,1,0,1,0,0,0,0
2018-00752,0,1,0,0,1,1,1,0,0,0,0
2018-02384,0,1,0,0,1,0,1,0,0,0,0
2018-03014,0,0,0,1,1,0,1,0,1,0,0
2018-03511,0,1,1,0,0,0,0,1,1,0,0
2018-03276,1,0,1,1,0,0,0,0,0,1,0
2018-00876,0,1,1,0,0,0,0,0,0,0,0
2018-02828,0,0,0,0,1,1,0,1,1,1,0
2018-00890,0,0,0,0,0,0,1,0,1,0,1
2018-03737,0,0,1,0,0,0,0,0,0,0,0
2018-00277,1,1,1,0,0,0,0,0,1,0,0
2018-01945,0,0,1,0,0,0,1,0,0,0,0
2018-00026,0,1,1,0,1,1,1,0,0,0,0
2018-03526,1,0,1,1,0,0,0,0,1,0,0
2018-00624,1,0,0,0,0,0,0,1,0,0,0
2018-02066,1,1,0,0,1,0,0,1,1,0,0
2018-03517,1,0,0,1,0,0,1,1,0,0,0
2018-03115,0,1,0,0,1,0,1,0,0,1,0
2018-04285,1,0,1,0,0,0,0,0,1,0,0
2018-02919,0,1,1,0,0,0,1,0,0,0,0
2018-02710,0,1,0,0,1,0,0,1,0,0,0
2018-03076,1,1,1,0,1,0,1,0,0,0,0
2018-04052,1,0,1,0,1,0,0,0,1,0,0
2018-03573,1,0,0,0,1,0,1,0,0,0,0
2018-01676,1,1,1,0,0,0,0,0,1,0,0
2018-02995,0,1,0,0,1,0,1,0,0,0,0
2018-04294,1,1,0,1,0,0,0,0,0,0,0
2018-02207,0,1,0,0,1,0,1,0,0,0,0
2018-01528,0,0,1,1,1,0,0,1,0,0,0
2018-02907,0,1,0,0,1,0,1,0,0,0,0
2018-04238,1,0,0,0,1,1,0,0,0,0,0
2018-00839,0,1,1,0,0,0,0,0,0,0,0
2018-00325,0,1,0,0,0,0,0,0,0,0,0
2018-02353,1,1,0,0,1,0,0,0,1,0,0
2018-04234,0,0,0,1,0,0,0,0,0,0,0
2018-03921,0,0,0,0,1,0,1,0,1,0,0
2018-03620,1,0,0,0,1,0,0,0,0,0,0
2018-03919,1,0,0,0,0,0,0,0,1,0,0
2018-02050,1,1,1,0,0,0,0,0,0,0,0
2018-02026,1,0,1,0,1,0,0,1,0,1,1
2018-02938,0,1,0,1,1,1,0,0,0,0,0
2018-02548,0,0,0,1,0,0,1,1,0,0,0
2018-01130,1,0,1,0,1,0,1,0,1,0,0
2018-02454,1,1,1,0,0,0,0,0,0,0,0
2018-03101,1,1,1,0,0,0,0,0,0,0,0
2018-02472,0,0,0,0,1,0,1,0,0,0,0
2018-03427,1,0,1,1,1,0,0,1,1,0,0
2018-00713,0,1,0,0,1,0,0,0,0,0,0
2018-02928,1,0,1,0,0,0,0,0,0,0,0
2018-00858,1,1,0,0,0,0,0,0,0,0,0
2018-01577,0,0,0,0,1,0,0,0,0,0,0
2018-03730,1,0,0,0,1,0,0,0,1,0,0
2018-03646,1,1,0,0,1,0,1,0,0,0,0
2018-03114,0,0,0,1,1,1,1,1,1,0,0
2018-03532,0,0,0,1,1,0,1,0,0,0,0
2018-00610,0,0,1,0,1,0,1,0,1,0,0
2018-01787,0,0,0,0,1,0,1,0,0,0,0
2018-03388,0,0,0,0,1,0,1,0,0,0,0
2018-03986,1,0,1,0,1,0,0,0,1,0,0
2018-03154,1,0,0,0,0,0,0,0,1,0,0
2018-02751,0,1,1,0,0,0,1,0,1,0,0
2018-02836,1,0,1,0,1,0,0,0,1,0,0
2018-02544,1,1,0,1,0,0,0,0,0,0,0
2018-01939,1,1,1,0,1,0,1,0,1,0,0
2018-01144,1,1,0,0,0,0,0,0,1,0,1
2018-02305,0,0,0,0,1,0,1,0,0,0,0
2018-04001,0,0,0,0,1,0,1,0,0,0,0
2018-01967,1,0,0,0,1,0,0,0,0,0,0
2018-03299,0,0,1,0,0,0,0,1,1,0,0
2018-02665,0,0,0,0,1,0,0,0,0,0,0
2018-00401,1,1,1,0,0,0,0,0,1,0,0
2018-00847,1,0,0,0,0,0,1,0,0,0,0
2018-02843,1,0,0,0,1,0,1,0,0,0,0
2018-02074,0,0,0,1,1,0,1,0,0,0,0
2018-00887,0,0,0,0,1,1,1,0,1,0,0
2018-01782,0,0,0,0,1,0,1,0,0,0,0
2018-03030,1,1,0,1,1,0,0,0,1,0,0
2018-00180,1,1,0,1,0,0,0,0,0,0,0
2018-00894,0,1,0,0,1,1,1,0,0,0,0
2018-03103,1,0,1,1,1,0,0,1,1,0,1
2018-03015,0,0,0,0,1,0,1,0,0,0,0
2018-00319,0,0,0,0,0,0,1,0,1,0,0
2018-01068,1,1,1,0,0,0,0,0,0,0,0
2018-01549,0,0,0,1,1,0,0,1,1,0,1
2018-03366,0,0,0,0,0,0,1,0,0,0,0
2018-00097,1,1,1,0,0,0,0,0,1,0,0
2018-01865,0,0,1,0,1,0,0,1,0,0,0
2018-01875,1,0,0,0,1,0,1,0,0,0,0
2018-00488,1,1,1,0,0,0,0,0,0,0,0
2018-00656,0,1,0,0,1,0,1,0,0,0,0
2018-04031,0,1,0,0,0,0,0,0,0,0,0
2018-01340,1,0,0,0,0,0,0,0,0,0,0
2018-03397,1,1,1,0,0,0,0,0,1,0,0
2018-02571,1,0,0,1,0,0,0,0,0,0,0
2018-01706,0,0,0,0,1,1,0,1,0,0,0
2018-02749,1,0,0,1,0,0,0,1,1,0,0
2018-02369,0,0,1,0,0,0,1,0,0,0,0
2018-04192,1,1,1,1,1,0,0,0,0,0,0
2018-02147,1,0,1,0,1,0,0,0,0,0,0
2018-00158,0,0,0,0,1,0,0,0,0,0,0
2018-01279,0,0,0,0,0,0,1,0,1,0,0
2018-02648,0,1,0,0,1,0,1,0,1,0,0
2018-02763,0,1,0,0,1,1,1,0,1,0,0
2018-03863,1,1,1,0,0,0,0,0,0,0,0
2018-03158,1,0,0,0,1,0,1,0,0,0,0
2018-04210,0,0,0,0,1,1,1,0,0,0,0
2018-03615,0,1,1,0,1,0,1,0,1,0,0
2018-03802,1,1,0,1,0,0,0,0,1,0,0
2018-02390,0,0,0,1,1,1,1,0,0,0,0
2018-04373,1,0,1,0,0,0,0,0,0,0,0
2018-01433,0,1,0,0,0,0,0,1,1,1,1
2018-02418,0,0,0,0,0,0,1,0,0,0,0
2018-00852,0,0,0,0,0,0,1,1,0,0,0
2018-01013,0,0,0,1,1,0,1,0,0,0,0
2018-01783,0,0,0,0,1,1,1,0,0,0,0
2018-00940,0,1,0,0,0,1,0,0,0,0,1
2018-02987,0,0,0,0,1,0,1,0,0,0,0
2018-01564,0,0,0,1,1,1,1,0,0,0,0
2018-01567,1,1,0,0,0,0,0,0,0,0,0
2018-00665,0,0,0,0,1,0,1,0,0,0,0
2018-04239,0,0,0,1,0,0,1,0,0,0,0
2018-02865,0,1,0,0,1,0,0,0,1,0,0
2018-01338,1,1,1,0,0,0,0,0,0,0,0
2018-03555,0,0,0,0,0,0,1,0,0,0,0
2018-03579,0,0,0,0,1,0,0,1,0,0,0
2018-02597,1,0,1,0,0,0,0,0,0,0,0
2018-04260,1,1,1,0,0,0,0,0,1,0,0
2018-01160,1,1,1,0,1,0,1,0,1,0,0
2018-04003,0,0,0,0,1,0,0,0,0,0,0
2018-03923,1,0,0,1,0,0,0,1,0,0,0
2018-01943,0,1,0,0,1,0,0,0,0,0,0
2018-00023,0,0,0,1,1,0,1,0,0,0,0
2018-02566,0,0,0,0,1,1,1,0,0,0,0
2018-00736,1,1,1,0,1,0,0,0,0,0,0
2018-03654,0,0,0,1,0,0,1,0,1,0,0
2018-02939,0,0,0,1,1,1,1,1,0,0,0
2018-00801,1,0,0,0,0,0,1,0,0,0,0
2018-02181,0,0,1,1,1,1,0,0,0,0,0
2018-00598,1,0,1,0,0,0,0,1,0,0,0
2018-00364,1,1,1,0,0,0,0,0,0,0,0
2018-04367,1,0,0,1,1,0,1,0,0,0,0
2018-00303,0,0,0,0,1,0,1,0,0,0,0
2018-03340,1,1,0,0,1,0,1,0,0,0,0
2018-03814,0,0,0,1,1,1,0,0,0,0,0
2018-00764,0,0,0,1,1,0,1,0,0,0,0
2018-01073,1,1,1,0,0,0,0,0,1,0,0
2018-03224,1,0,1,0,0,0,0,0,1,0,0
2018-03751,1,0,0,1,0,0,0,0,0,1,0
2018-03632,0,0,0,0,1,0,1,0,0,0,0
2018-02375,1,1,1,1,1,0,0,0,1,0,0
2018-03627,1,0,0,0,1,0,1,0,0,0,0
2018-03648,1,1,1,1,0,0,0,1,0,0,0
2018-03480,1,1,0,0,1,0,0,0,0,0,0
2018-01347,1,0,0,0,0,0,0,0,0,0,0
2018-01061,0,1,0,0,1,1,1,0,0,0,0
2018-03663,0,0,0,0,1,1,1,0,0,1,0
2018-02466,1,1,1,0,1,0,0,0,0,0,0
2018-02537,1,1,0,0,0,0,0,0,0,0,0
2018-02892,0,0,0,0,1,0,1,0,1,0,0
2018-02336,0,1,1,0,0,0,0,0,0,0,0
2018-01123,0,1,0,1,0,0,0,0,1,0,0
2018-00674,1,0,1,0,1,0,0,0,0,0,0
2018-02631,1,0,1,0,1,0,0,0,1,0,0
2018-00091,1,1,1,0,0,0,1,0,0,0,0
2018-04168,0,0,0,0,0,1,1,0,0,0,0
2018-03011,1,0,1,0,1,0,0,0,1,0,0
2018-04277,0,1,1,0,0,0,0,0,0,0,0
2018-00001,1,0,0,0,1,0,0,1,0,0,0
2018-03713,0,0,0,1,0,0,0,0,0,0,0
2018-00883,1,1,0,1,0,0,0,0,0,0,0
2018-01053,1,0,1,0,0,0,0,0,0,0,0
2018-00512,0,0,0,0,1,0,1,0,0,0,0
2018-01906,1,1,0,0,1,0,1,0,0,0,0
2018-02123,1,0,1,0,1,0,1,0,0,0,0
2018-04004,1,1,1,0,0,0,0,1,0,0,0
2018-02223,1,0,0,1,1,0,1,0,1,0,0
2018-01702,1,0,0,0,0,0,1,0,1,0,0
2018-00276,0,0,0,0,0,0,1,0,0,0,0
2018-03497,0,0,0,0,1,0,1,0,1,0,0
2018-00561,1,1,1,1,0,0,0,0,1,0,0
2018-01800,1,0,1,0,0,0,0,0,0,0,0
2018-03066,0,0,0,0,1,0,1,0,0,0,0
2018-02538,0,1,1,1,0,0,1,0,0,0,0
2018-00645,0,0,1,0,1,0,0,0,0,0,0
2018-02583,1,0,0,0,1,1,1,0,0,0,0
2018-00022,1,0,1,0,1,0,0,1,0,0,1
2018-01970,0,1,0,0,1,0,0,0,1,0,0
2018-02746,1,1,1,0,0,0,0,0,0,0,0
2018-04193,0,0,0,0,0,0,0,0,0,0,0
2018-00003,1,0,0,1,0,0,1,1,0,0,0
2018-00197,0,0,0,1,1,0,0,0,1,0,1
2018-01167,1,1,1,0,1,0,0,0,0,0,0
2018-00519,1,1,0,0,0,0,0,0,1,0,0
2018-00483,0,0,0,0,1,0,1,0,0,0,0
2018-01195,0,0,0,0,1,0,1,0,0,0,0
2018-02657,0,0,0,0,1,0,1,0,0,0,0
2018-03223,0,0,1,1,0,0,0,0,1,0,0
2018-01819,1,0,1,1,0,0,0,1,1,0,0
2018-00053,0,1,1,0,0,0,0,0,0,0,0
2018-00288,1,0,1,0,0,0,0,0,1,0,0
2018-02620,1,1,1,0,1,0,1,1,0,0,0
2018-03545,0,0,1,0,1,0,1,1,0,0,0
2018-01774,0,0,0,1,1,0,1,0,1,0,0
2018-01041,1,0,1,0,0,0,0,0,1,0,0
2018-01632,0,0,1,0,0,0,0,0,0,0,0
2018-04271,1,0,0,0,0,0,0,0,0,0,0
2018-04136,1,1,0,0,0,0,0,0,1,0,0
2018-00580,0,1,0,1,1,0,0,0,0,0,0
2018-00565,0,0,0,0,1,0,1,0,0,0,0
2018-02896,0,0,0,0,0,0,1,0,1,0,0
2018-03630,0,1,1,0,0,0,0,0,1,0,0
2018-02654,1,0,0,0,1,0,1,0,0,0,1
2018-01398,0,0,0,0,1,0,0,1,0,0,0
2018-01005,0,0,1,0,0,0,1,0,1,0,0
2018-01305,0,0,0,0,1,0,0,1,1,0,0
2018-02286,1,0,0,0,1,1,0,1,0,0,0
2018-04016,1,1,1,0,0,0,1,0,0,0,0
2018-04253,0,1,0,0,0,0,1,0,1,1,0
2018-00856,0,0,0,0,0,0,0,0,0,0,0
2018-00417,0,0,1,0,0,0,0,0,1,0,0
2018-02769,1,0,0,0,0,0,0,0,1,0,0
2018-02057,1,0,0,1,1,0,1,0,0,0,0
2018-00669,0,0,1,0,0,0,0,0,1,0,0
2018-00518,1,1,0,0,1,0,0,0,1,0,0
2018-02591,0,0,0,0,1,1,1,0,0,0,0
2018-00251,0,0,0,0,1,1,1,0,0,0,0
2018-01642,0,1,0,0,1,0,1,0,0,0,0
2018-03968,1,0,1,1,0,0,0,1,1,0,0
2018-02687,1,1,1,1,0,0,0,0,0,0,0
2018-00191,0,0,1,0,1,0,0,0,1,0,0
2018-02105,0,1,0,0,1,0,1,0,1,0,0
2018-03400,0,1,1,0,0,1,0,0,1,0,1
2018-00517,1,0,0,0,0,0,0,1,0,0,0
2018-03699,1,1,1,0,0,0,1,0,0,0,0
2018-04263,1,1,1,1,0,0,1,0,0,0,0
2018-01850,1,0,1,1,0,1,0,1,0,1,0
2018-03268,1,0,0,0,1,1,1,0,0,0,0
2018-00281,0,0,0,0,0,0,0,0,0,1,0
2018-00662,0,0,0,0,0,0,1,0,0,1,0
2018-02090,1,0,0,0,1,0,1,0,0,0,0
2018-04346,0,0,0,0,1,0,1,0,0,0,0
2018-00746,0,1,0,0,1,1,1,0,0,0,0
2018-01030,1,0,0,0,0,0,0,1,0,0,0
2018-02030,1,0,1,1,0,0,0,0,1,0,0
2018-02635,0,0,1,0,1,0,0,0,1,0,0
2018-00216,0,0,0,0,1,1,1,0,0,0,0
2018-02946,1,0,0,1,0,0,0,1,1,0,0
2018-00096,0,1,0,0,1,0,1,0,0,0,0
2018-00848,1,0,0,0,0,0,1,1,0,0,0
2018-01514,1,0,0,1,0,0,0,1,0,0,0
2018-00772,1,1,1,0,0,0,0,0,0,0,0
2018-04069,1,0,1,0,1,0,0,1,1,0,0
2018-01629,0,0,0,0,0,0,0,1,1,0,0
2018-04176,0,0,0,0,0,0,1,0,0,0,0
2018-02266,0,0,0,1,1,0,1,0,0,0,0
2018-01372,1,0,1,0,0,0,0,0,1,0,0
2018-00168,0,1,0,1,0,0,1,0,1,0,0
2018-02970,0,0,0,0,1,0,1,0,0,0,0
2018-01595,0,1,1,1,1,1,0,0,0,1,0
2018-02871,1,1,1,0,1,1,0,0,0,0,0
2018-02235,0,1,0,0,0,0,0,0,0,0,0
2018-01254,1,0,1,0,0,0,0,0,1,0,0
2018-00471,1,0,1,0,0,0,0,0,1,0,0
2018-00371,0,0,1,1,1,0,1,0,0,0,0
2018-01243,1,1,1,0,0,0,0,0,1,0,0
2018-02783,1,1,0,0,1,0,1,1,0,0,0
2018-03967,0,0,0,0,1,0,1,0,0,0,0
2018-02768,0,0,1,0,0,0,0,0,1,0,0
2018-01095,0,0,0,1,1,0,0,0,0,0,0
2018-03687,1,1,1,1,0,0,0,1,1,0,0
2018-04163,0,1,0,0,1,0,1,0,0,1,1
2018-02082,0,1,1,1,1,1,1,0,0,0,0
2018-03736,0,0,0,1,1,0,1,0,0,0,0
2018-02831,1,1,0,0,0,0,1,0,0,0,0
2018-01112,0,0,1,0,0,0,0,0,1,0,0
2018-03839,1,1,0,0,1,0,1,1,0,0,0
2018-01591,1,0,0,0,1,0,1,0,0,0,0
2018-02964,0,0,0,1,0,0,1,0,1,0,0
2018-00125,0,0,1,1,0,0,1,0,0,1,0
2018-01006,0,0,1,0,0,0,0,1,1,0,0
2018-01556,0,0,0,0,1,1,1,0,0,0,0
2018-01249,1,1,1,0,0,0,0,0,0,0,0
2018-02853,0,0,0,1,1,0,1,0,0,0,1
2018-02570,1,1,1,0,0,0,0,0,0,0,0
2018-01403,1,0,0,1,0,0,0,0,0,0,0
2018-02976,0,0,0,0,1,0,1,0,0,1,0
2018-03465,0,0,0,0,1,1,1,0,0,0,1
2018-01150,0,1,1,0,0,0,1,0,1,0,0
2018-04231,0,0,0,1,1,0,1,1,0,0,0
2018-02713,1,0,0,0,0,0,1,1,0,0,0
2018-02192,0,0,0,0,1,0,1,0,0,0,0
2018-00820,0,0,0,0,1,0,1,0,0,0,0
2018-02413,1,0,1,0,0,0,0,0,0,0,0
2018-01628,0,0,0,0,0,0,1,1,0,0,0
2018-02165,1,1,0,0,0,0,1,0,0,0,1
